months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_relationship,capital-gains,capital-loss,incident_date,authorities_contacted,incident_state,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_year,fraud_reported,incident_type_Multi-vehicle Collision,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_?,collision_type_Front Collision,collision_type_Rear Collision,collision_type_Side Collision,policy_year
37,25,421092,2003-03-04,OH,1000,1221.17,0,617460,FEMALE,Masters,not-in-family,49300,0,2015-01-24,1,SC,4,3,YES,0,0,YES,51030,5670,11340,34020,1996,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2003
254,40,349658,1994-06-07,IN,500,1927.87,0,609317,MALE,MD,husband,0,0,2015-01-21,1,VA,10,1,YES,0,1,?,43280,0,5410,37870,1996,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1994
131,29,811042,2013-07-04,IN,1000,978.27,0,479821,FEMALE,Associate,own-child,65700,0,2015-02-03,1,SC,5,1,?,1,3,NO,76400,15280,7640,53480,2003,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2013
230,43,505316,2002-06-30,IN,2000,1221.14,0,473394,MALE,MD,wife,48100,0,2015-01-07,1,VA,13,1,?,0,2,?,75460,13720,13720,48020,2002,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2002
313,50,116645,2004-06-30,OH,2000,1255.62,0,603882,MALE,MD,unmarried,0,0,2015-02-02,1,OH,18,3,YES,2,1,YES,69000,13800,6900,48300,1995,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2004
210,38,950880,1998-12-19,IN,500,999.52,0,615229,MALE,JD,other-relative,0,0,2015-01-13,1,VA,6,1,?,1,2,NO,8640,1440,720,6480,2008,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1998
101,29,788502,2014-08-31,OH,500,1380.89,0,620197,MALE,PhD,own-child,30000,-53000,2015-02-28,1,SC,0,3,?,2,1,?,67210,12220,12220,42770,1996,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2014
153,37,627486,2005-11-10,IN,500,1010.77,0,438215,MALE,High School,unmarried,52300,-55600,2015-01-16,1,NC,5,3,?,0,3,NO,42500,4250,4250,34000,1999,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2005
337,53,498842,2000-05-04,OH,500,1205.86,0,444583,MALE,Associate,wife,0,-34600,2015-02-01,1,SC,8,1,YES,0,1,NO,86400,14400,7200,64800,2001,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2000
360,51,550294,2001-11-26,IL,1000,1526.61,0,471866,MALE,Masters,not-in-family,0,-32900,2015-01-30,1,SC,5,1,YES,2,2,?,4620,840,840,2940,2009,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2001
428,53,328387,2014-05-06,IL,1000,1496.44,0,616884,FEMALE,High School,unmarried,0,0,2015-02-16,1,NC,9,1,YES,2,2,NO,6930,630,1260,5040,2013,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2014
204,40,540152,1991-01-27,IL,500,1256.2,0,448310,FEMALE,JD,not-in-family,0,0,2015-01-07,1,SC,10,3,YES,1,2,YES,41700,8340,8340,25020,2013,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1991
364,51,385932,1992-04-28,IL,500,1268.35,0,478902,MALE,Masters,wife,0,0,2015-01-10,1,NY,16,1,YES,2,1,NO,77330,14060,14060,49210,2014,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1992
185,35,618682,2000-03-04,IN,2000,1421.59,0,442695,MALE,College,own-child,0,0,2015-01-31,1,WV,8,1,?,2,3,YES,4950,900,450,3600,2011,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2000
63,26,550930,1995-10-12,IL,500,1500.04,6000000,613826,MALE,PhD,own-child,0,-36500,2015-02-13,1,NC,5,1,NO,0,2,YES,5160,860,860,3440,2004,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1995
210,35,998192,2014-04-25,IL,500,1433.24,0,476203,FEMALE,College,not-in-family,0,-19500,2015-02-22,1,WV,11,3,NO,2,1,?,24570,2730,2730,19110,2006,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014
194,38,663938,2011-01-26,IN,2000,1231.25,0,604333,FEMALE,PhD,not-in-family,46500,0,2015-01-08,1,WV,15,3,?,1,0,?,53680,4880,9760,39040,2011,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2011
294,49,756870,1996-01-26,IN,500,1135.43,0,442604,MALE,Masters,own-child,22700,0,2015-02-04,1,WV,23,3,YES,1,1,YES,42900,3900,3900,35100,2010,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1996
272,41,337158,1991-04-08,OH,2000,945.73,5000000,435663,MALE,MD,wife,38600,-42800,2015-02-04,1,NY,23,1,NO,0,0,NO,84100,16820,8410,58870,2009,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1991
27,27,919875,2002-06-29,IN,2000,1118.76,0,470866,FEMALE,College,own-child,0,-55800,2015-02-26,1,NY,23,1,?,1,3,?,61560,6840,6840,47880,2008,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2002
251,39,315631,1999-04-09,IN,2000,1231.98,0,612908,FEMALE,Associate,not-in-family,0,-31700,2015-01-08,1,NY,10,1,YES,0,0,?,44240,5530,5530,33180,1997,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1999
180,33,113464,2009-04-19,IN,2000,1005.47,0,441871,FEMALE,JD,own-child,58100,-49000,2015-02-15,1,VA,12,4,?,2,3,YES,57700,11540,5770,40390,2002,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2009
392,50,556415,1991-08-22,OH,2000,1108.97,0,431496,FEMALE,PhD,not-in-family,68400,-66800,2015-01-14,1,WV,4,1,NO,2,2,YES,108030,16620,16620,74790,2002,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1991
143,30,250249,1991-11-28,IN,500,1392.39,5000000,436499,FEMALE,High School,unmarried,0,-65700,2015-01-12,1,SC,16,1,NO,2,0,YES,54300,10860,5430,38010,2010,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1991
371,54,403776,2012-04-27,IN,2000,1317.97,0,469853,MALE,High School,wife,34700,-81000,2015-01-18,1,SC,18,3,?,1,2,?,32280,5380,5380,21520,2010,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2012
292,42,396002,2007-03-04,IN,1000,1588.22,0,605369,MALE,JD,other-relative,0,-53800,2015-01-15,1,WV,15,3,YES,1,1,NO,84600,16920,8460,59220,2007,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2007
165,35,976908,2012-12-31,IL,500,900.02,6000000,448466,MALE,College,own-child,0,-49900,2015-02-24,1,SC,8,1,NO,1,3,YES,69700,6970,6970,55760,2008,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2012
158,33,509489,2013-12-21,OH,1000,1744.64,3000000,432786,MALE,JD,unmarried,0,0,2015-02-07,1,WV,4,3,NO,0,1,NO,36400,3640,7280,25480,1998,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2013
241,39,485295,2005-04-28,OH,1000,1260.56,0,473591,FEMALE,JD,own-child,0,-54900,2015-02-22,1,SC,20,3,NO,0,2,YES,37520,4690,4690,28140,2010,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2005
103,33,361829,1994-09-17,OH,2000,1021.14,0,618418,FEMALE,Masters,wife,69500,-47700,2015-01-19,1,NY,1,3,NO,2,3,?,79090,14380,14380,50330,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1994
402,54,603632,2003-08-16,OH,2000,1285.09,0,444558,MALE,JD,not-in-family,48000,-79600,2015-02-28,1,NY,19,1,NO,0,2,YES,67770,7530,15060,45180,2013,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2003
102,32,783494,2014-09-02,OH,500,1537.07,3000000,457733,MALE,JD,wife,0,0,2015-02-04,1,OH,11,1,NO,1,0,NO,47400,9480,4740,33180,2004,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2014
182,40,439049,2011-12-12,IN,1000,1022.42,0,466161,MALE,PhD,husband,50000,-56900,2015-02-17,1,SC,13,1,YES,0,2,?,71100,7110,14220,49770,2008,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2011
282,46,502634,1991-08-17,OH,2000,1558.86,0,450800,MALE,MD,wife,51100,-75100,2015-02-17,1,NY,2,1,?,2,2,NO,69400,13880,6940,48580,2012,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1991
222,39,378588,2004-02-29,OH,500,1757.87,0,458993,MALE,High School,not-in-family,71400,0,2015-01-17,1,SC,9,3,YES,2,1,?,55000,5000,10000,40000,1996,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2004
415,52,794731,2015-02-22,IN,1000,973.5,0,468634,MALE,PhD,not-in-family,50400,0,2015-02-02,1,WV,15,2,YES,1,3,YES,51090,7860,7860,35370,2003,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2015
51,34,641934,2013-12-25,OH,500,1430.8,0,461264,MALE,PhD,unmarried,0,0,2015-02-12,1,NY,23,1,?,2,3,NO,64200,6420,19260,38520,2007,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2013
255,45,113516,1990-10-13,IL,500,1192.27,0,600184,MALE,High School,own-child,0,-40200,2015-01-04,1,NC,16,1,NO,2,0,YES,67320,12240,12240,42840,2006,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1990
143,31,425631,2014-07-05,IL,500,1163.83,0,604874,MALE,Associate,husband,37700,0,2015-02-21,1,NC,21,4,YES,2,0,?,76120,6920,13840,55360,1999,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014
130,28,542245,1991-11-25,OH,1000,1003.15,0,462377,FEMALE,JD,other-relative,0,-38500,2015-01-23,1,SC,21,2,YES,2,1,NO,85020,13080,13080,58860,2010,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1991
242,41,512894,1990-10-02,OH,2000,1153.54,6000000,619657,MALE,Masters,unmarried,0,-57000,2015-02-12,1,NY,3,3,NO,0,1,?,68090,12380,12380,43330,2009,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1990
96,27,633090,2009-02-17,IL,1000,1631.1,0,437323,FEMALE,High School,wife,0,0,2015-01-23,1,WV,4,1,?,1,2,NO,6030,670,670,4690,2007,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2009
180,35,464234,2005-07-17,IL,1000,1252.48,0,432148,MALE,MD,wife,0,-55800,2015-02-10,0,OH,17,1,?,1,3,NO,5100,1020,510,3570,2000,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2005
150,30,290162,1994-03-12,IN,1000,1677.26,0,439690,MALE,College,own-child,40100,0,2015-01-10,1,WV,7,1,YES,1,3,YES,4590,510,510,3570,2013,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1994
463,59,638155,1994-08-03,IL,1000,979.73,0,601848,FEMALE,JD,not-in-family,51700,0,2015-02-12,1,SC,14,2,?,1,2,NO,72400,7240,14480,50680,1999,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1994
472,64,911429,2012-08-25,IN,500,989.24,0,615821,MALE,Masters,not-in-family,0,0,2015-02-21,1,NY,13,1,NO,2,3,NO,70900,14180,7090,49630,2002,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2012
75,25,106186,2011-12-02,IL,1000,1389.86,0,472475,FEMALE,Associate,husband,0,0,2015-01-18,1,WV,23,2,?,2,3,YES,65100,6510,6510,52080,2011,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2011
193,40,311783,2005-02-25,OH,500,1233.85,0,457463,FEMALE,College,husband,0,0,2015-02-28,1,PA,23,3,?,2,1,YES,64260,0,14280,49980,1999,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2005
43,43,528385,1997-11-07,IL,500,1320.39,0,604861,FEMALE,Associate,not-in-family,0,0,2015-01-19,1,WV,16,1,?,2,1,?,79970,7270,21810,50890,1996,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1997
253,41,228403,2004-04-20,IN,1000,1435.09,0,471519,FEMALE,College,not-in-family,36600,0,2015-01-11,1,SC,17,1,NO,2,0,?,56610,6290,6290,44030,1995,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2004
152,30,209177,2009-11-17,IN,500,1448.54,0,618682,FEMALE,JD,wife,58600,0,2015-02-11,1,VA,9,1,YES,1,1,?,84590,7690,7690,69210,2000,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2009
160,38,497929,2009-09-19,OH,500,1733.56,0,441425,MALE,High School,wife,0,-43800,2015-01-09,1,SC,13,3,NO,2,1,YES,66780,7420,14840,44520,1996,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2009
56,36,735844,2009-11-08,IN,500,1533.07,0,609336,MALE,JD,own-child,0,-28800,2015-01-20,1,NC,13,1,YES,1,2,YES,58500,0,6500,52000,2001,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2009
286,41,710741,2001-09-12,IL,500,1106.77,0,603320,FEMALE,College,other-relative,45500,-62500,2015-02-26,1,WV,3,1,?,2,0,NO,5000,500,500,4000,2003,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2001
3,29,276804,1992-11-27,IL,500,995.7,5000000,615446,FEMALE,JD,unmarried,0,0,2015-02-02,1,PA,3,1,?,2,1,?,5000,500,1000,3500,2008,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1992
286,41,507545,1998-12-07,IL,1000,1298.85,6000000,435967,FEMALE,High School,other-relative,71300,-70300,2015-01-04,1,NY,16,3,?,1,3,YES,54450,6050,12100,36300,2007,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1998
239,38,485642,1990-08-25,OH,1000,1276.73,5000000,610246,FEMALE,Masters,other-relative,0,0,2015-02-19,1,WV,12,3,NO,1,3,?,61920,6880,6880,48160,2003,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1990
64,29,796375,2011-10-22,OH,2000,1202.28,0,479327,MALE,High School,other-relative,0,-61400,2015-01-12,1,VA,4,1,?,1,2,NO,43700,4370,4370,34960,2007,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2011
98,31,171183,1990-02-01,IN,500,671.92,0,468300,MALE,Masters,wife,0,-26400,2015-01-24,1,NC,3,1,?,2,0,?,64080,7120,7120,49840,1997,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1990
16,35,110084,1990-11-27,IL,1000,1358.03,0,612660,MALE,JD,own-child,59300,-31400,2015-02-17,1,SC,0,1,NO,2,1,?,55000,10000,10000,35000,2008,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1990
70,27,714784,2004-07-16,IN,1000,1008.79,4000000,466691,FEMALE,Masters,own-child,46000,0,2015-01-13,1,WV,19,1,NO,2,3,?,4400,0,550,3850,2000,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2004
75,27,143924,1993-12-10,OH,1000,1141.1,0,468515,MALE,JD,other-relative,0,0,2015-02-28,1,SC,15,2,?,0,1,YES,71640,5970,11940,53730,2008,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1993
246,44,996850,1995-03-08,OH,1000,1397.0,0,614521,MALE,High School,not-in-family,0,0,2015-01-03,1,NY,6,1,NO,1,0,NO,61740,6860,6860,48020,1997,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1995
110,27,284834,2009-08-03,OH,1000,1664.66,0,465921,FEMALE,Associate,own-child,0,-66200,2015-02-05,1,SC,3,1,?,0,3,?,57500,5750,5750,46000,2010,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2009
236,39,830878,1996-11-03,IN,1000,1151.39,4000000,604555,FEMALE,Masters,wife,0,-63900,2015-01-01,1,NY,17,1,YES,0,0,?,8700,870,1740,6090,2003,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1996
267,46,270208,2004-08-09,OH,2000,1546.01,0,616276,FEMALE,MD,wife,0,0,2015-01-06,1,VA,4,4,NO,2,1,?,77100,15420,7710,53970,1996,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2004
463,57,407958,1991-07-20,IL,500,1063.67,0,463356,MALE,Masters,wife,0,0,2015-02-03,1,NY,14,1,NO,2,0,YES,59400,6600,6600,46200,1995,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1991
303,46,832300,2005-01-14,IN,1000,709.14,0,450184,MALE,Masters,husband,0,0,2015-02-12,1,NY,3,3,NO,1,0,NO,54890,9980,4990,39920,2006,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2005
137,30,927205,2011-12-16,IL,500,1039.55,0,466393,MALE,MD,unmarried,55600,-59700,2015-02-16,1,WV,4,3,?,2,1,?,74030,6730,13460,53840,2005,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2011
56,42,655356,1996-07-07,IL,500,1339.39,0,471786,FEMALE,Associate,not-in-family,0,0,2015-02-25,1,NY,13,1,?,1,2,YES,61490,11180,11180,39130,1998,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1996
75,27,831053,1992-08-05,IN,1000,1202.75,0,602289,MALE,High School,not-in-family,57900,-90100,2015-01-21,1,SC,23,3,NO,0,2,YES,79560,6630,13260,59670,2003,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1992
131,33,432740,1990-10-09,IL,2000,1081.17,0,445120,MALE,MD,wife,0,-65200,2015-01-28,1,NY,3,1,?,0,1,NO,4900,490,490,3920,2010,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1990
153,34,893853,1994-02-27,IL,500,991.39,0,449260,MALE,High School,other-relative,45600,-61400,2015-02-27,1,WV,0,3,?,1,0,NO,77770,14140,14140,49490,2000,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1994
255,43,594988,2007-05-06,IN,500,984.02,0,472724,FEMALE,JD,unmarried,75800,0,2015-02-10,1,SC,14,2,?,2,2,?,74700,7470,14940,52290,2007,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2007
103,26,979544,2014-04-21,IL,500,1354.83,0,475173,MALE,MD,husband,66300,0,2015-01-18,1,NY,14,2,NO,2,2,?,40600,4060,4060,32480,2010,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014
97,28,191891,2010-02-11,OH,1000,830.31,0,443854,MALE,JD,husband,0,-32600,2015-01-13,1,SC,22,1,?,1,0,?,45270,10060,10060,25150,2006,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2010
214,36,831479,2000-06-04,IL,2000,987.42,7000000,461418,FEMALE,Associate,own-child,0,0,2015-01-31,1,NY,17,3,NO,0,3,?,47080,4280,8560,34240,2006,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2000
438,57,714346,1991-10-05,OH,500,1119.29,0,616164,FEMALE,MD,husband,0,0,2015-01-15,1,SC,14,1,?,0,0,NO,40700,4070,4070,32560,2000,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1991
87,27,326289,2004-01-03,OH,500,1048.39,0,620962,FEMALE,Masters,own-child,0,0,2015-02-13,1,NY,2,1,?,2,1,YES,34650,6300,3150,25200,1996,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2004
27,28,944537,1992-07-23,OH,1000,1074.47,0,465201,MALE,MD,wife,0,0,2015-02-13,1,WV,4,1,?,2,0,?,3200,400,400,2400,2012,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1992
206,42,779156,1993-10-10,IL,1000,1230.76,0,470488,MALE,High School,unmarried,0,-74200,2015-01-03,1,VA,2,1,?,1,1,NO,78980,7180,14360,57440,1997,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1993
127,31,856153,2002-07-09,OH,500,1255.02,0,462250,MALE,Associate,not-in-family,58200,0,2015-01-13,0,SC,10,1,YES,1,0,NO,6160,560,1120,4480,1996,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2002
422,60,473338,2010-11-14,IN,1000,1555.52,0,436408,FEMALE,MD,own-child,43600,-67800,2015-02-14,1,NC,11,1,YES,1,1,NO,85250,15500,7750,62000,1999,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2010
303,50,521694,1997-03-03,IL,2000,836.11,5000000,464230,MALE,Masters,not-in-family,0,0,2015-01-20,1,SC,1,4,YES,1,2,NO,72840,12140,6070,54630,2010,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1997
228,40,136520,1997-03-01,IN,500,1450.98,0,478609,MALE,Associate,husband,43700,0,2015-01-18,1,WV,20,1,?,0,2,NO,6050,1100,1100,3850,2010,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1997
239,39,730819,1990-08-18,IN,2000,625.08,0,437156,FEMALE,JD,wife,44200,-37000,2015-01-03,1,SC,10,1,NO,2,3,YES,87890,15980,7990,63920,2014,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1990
330,47,912665,2014-05-28,IL,2000,1133.27,0,432218,FEMALE,High School,wife,0,-56400,2015-03-01,1,NY,20,2,?,0,2,YES,60500,11000,5500,44000,1999,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014
128,35,469966,2004-07-22,IN,500,1366.6,0,620493,FEMALE,MD,other-relative,0,0,2015-01-01,1,NY,10,3,?,2,1,NO,88220,16040,16040,56140,2008,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2004
147,37,952300,2009-08-02,OH,1000,1439.9,6000000,475391,FEMALE,Associate,husband,0,-48400,2015-01-29,1,SC,2,2,NO,1,2,NO,53680,9760,4880,39040,2004,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2009
287,45,322609,2007-07-05,OH,1000,1230.69,0,440720,MALE,Masters,not-in-family,0,-54600,2015-01-10,1,VA,19,1,NO,0,2,NO,53800,5380,5380,43040,2006,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2007
142,29,890280,2010-01-24,OH,2000,1307.68,0,606942,FEMALE,MD,husband,0,-48500,2015-01-29,1,NY,10,1,YES,1,2,NO,54360,4530,9060,40770,1995,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2010
162,35,431583,2000-05-15,IL,2000,1124.69,0,446971,FEMALE,Masters,husband,0,0,2015-02-20,1,WV,14,1,YES,0,3,YES,54340,9880,4940,39520,2001,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2000
140,35,155912,2008-03-21,OH,1000,1520.78,0,470538,FEMALE,High School,wife,0,-42900,2015-01-21,0,SC,5,1,?,0,2,YES,2860,520,260,2080,1997,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2008
106,28,110143,1990-05-07,OH,2000,1609.11,0,601177,MALE,High School,own-child,0,0,2015-01-18,1,WV,8,1,YES,2,1,YES,5490,0,1220,4270,1999,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1990
292,45,808544,1991-02-05,IL,1000,1358.91,0,451470,MALE,Masters,unmarried,0,0,2015-01-09,1,WV,4,1,NO,0,2,?,7370,670,1340,5360,1997,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1991
34,34,409074,1992-03-19,OH,500,1295.87,0,438529,FEMALE,PhD,husband,0,0,2015-01-13,1,NC,4,3,?,1,0,NO,50800,5080,5080,40640,1997,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1992
290,48,824728,2013-04-24,IL,500,1161.03,5000000,469742,MALE,Associate,not-in-family,45300,0,2015-02-13,1,VA,20,2,?,1,1,?,41520,5190,5190,31140,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2013
182,38,606037,2009-04-10,OH,2000,1441.06,0,435534,FEMALE,Masters,husband,53800,-78300,2015-01-08,1,NY,18,1,?,2,3,YES,89650,8150,16300,65200,2005,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2009
362,55,636843,2008-12-01,OH,1000,1097.99,0,442239,FEMALE,JD,unmarried,44400,-71500,2015-02-17,1,NY,0,3,NO,0,3,NO,39690,0,0,39690,1998,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2008
143,32,111874,2000-07-05,IL,1000,1464.42,0,468986,FEMALE,High School,husband,79900,0,2015-01-15,1,SC,1,1,?,2,0,NO,62260,5660,5660,50940,1995,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2000
183,38,439844,2014-06-11,IL,500,1543.68,0,606988,FEMALE,Masters,not-in-family,20200,0,2015-01-24,1,NC,17,1,NO,0,1,YES,51920,9440,4720,37760,2001,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2014
254,40,463513,1995-04-23,IL,500,1390.89,5000000,453719,MALE,College,wife,0,-74400,2015-02-28,1,NY,23,1,?,2,2,?,53460,9720,4860,38880,2009,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1995
249,43,577858,1990-09-16,OH,2000,1148.58,0,475524,FEMALE,MD,not-in-family,0,-71200,2015-02-16,1,SC,4,3,YES,2,1,YES,57100,5710,5710,45680,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1990
169,36,607351,1998-12-11,IN,500,1616.26,0,617804,MALE,High School,unmarried,50700,-57600,2015-02-09,1,NY,0,3,NO,2,3,?,77440,14080,7040,56320,2004,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1998
235,40,682754,1995-10-09,IL,500,1398.94,0,613399,MALE,College,husband,0,0,2015-01-24,1,NY,11,1,NO,1,2,NO,68300,6830,13660,47810,2003,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1995
112,32,757352,1999-12-21,OH,1000,1238.92,0,453400,MALE,Associate,other-relative,57800,-53700,2015-02-11,0,NY,4,1,?,0,2,?,5060,460,920,3680,2012,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1999
16,32,307469,2002-07-28,IL,1000,968.46,0,615767,MALE,MD,not-in-family,50800,-66200,2015-01-27,1,WV,0,3,?,0,2,?,59400,6600,13200,39600,1995,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2002
128,31,526296,1993-08-03,IL,500,1045.12,0,615311,FEMALE,High School,other-relative,0,-28300,2015-01-19,1,NY,2,3,NO,0,2,?,69930,0,15540,54390,2013,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1993
103,27,658816,2007-12-16,IN,1000,1537.33,0,468470,FEMALE,College,husband,0,-74800,2015-02-20,1,NY,11,3,YES,1,1,NO,77700,7770,15540,54390,2008,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2007
356,54,913337,2008-02-10,OH,500,912.3,0,461383,MALE,College,wife,58500,-44000,2015-01-10,1,SC,23,3,NO,2,1,?,68750,12500,12500,43750,2007,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2008
